"chunk_id","read_start","read_end","r1_n_reads","r2_n_reads","r1_prefilter_candidates","r2_prefilter_candidates","r1_primary_validated","r2_primary_validated","paired_partner_validated","elapsed_seconds","status","started_at","completed_at","candidate_output","validated_output","paired_output"
205,20400001,20500000,100000,100000,3,1,4,2,4,"22.3801009654999","COMPLETE","2026-08-16 17:41:13.579857","2026-08-16 17:41:35.964828","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/candidates/chunk_000205.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/validated/chunk_000205.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/paired/chunk_000205.csv"
206,20500001,20600000,100000,100000,0,0,0,0,0,"8.57504320144653","COMPLETE","2026-08-16 17:41:36.83368","2026-08-16 17:41:45.415262","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/candidates/chunk_000206.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/validated/chunk_000206.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/paired/chunk_000206.csv"
207,20600001,20700000,100000,100000,1,0,1,0,0,"16.6221899986267","COMPLETE","2026-08-16 17:41:46.530837","2026-08-16 17:42:03.158952","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/candidates/chunk_000207.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/validated/chunk_000207.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/paired/chunk_000207.csv"
208,20700001,20800000,100000,100000,2,1,2,1,3,"20.0956990718842","COMPLETE","2026-08-16 17:42:03.736335","2026-08-16 17:42:23.83886","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/candidates/chunk_000208.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/validated/chunk_000208.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/paired/chunk_000208.csv"
209,20800001,20900000,100000,100000,0,0,0,0,0,"8.56391501426697","COMPLETE","2026-08-16 17:42:25.691308","2026-08-16 17:42:34.260147","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/candidates/chunk_000209.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/validated/chunk_000209.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/paired/chunk_000209.csv"
210,20900001,21000000,100000,100000,0,1,0,1,0,"14.9489748477936","COMPLETE","2026-08-16 17:42:35.193432","2026-08-16 17:42:50.148502","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/candidates/chunk_000210.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/validated/chunk_000210.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/paired/chunk_000210.csv"
211,21000001,21100000,100000,100000,1,0,2,0,0,"16.9654369354248","COMPLETE","2026-08-16 17:42:50.810415","2026-08-16 17:43:07.7809","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/candidates/chunk_000211.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/validated/chunk_000211.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/paired/chunk_000211.csv"
212,21100001,21200000,100000,100000,0,1,0,1,0,"15.8695559501648","COMPLETE","2026-08-16 17:43:08.827009","2026-08-16 17:43:24.702555","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/candidates/chunk_000212.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/validated/chunk_000212.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/paired/chunk_000212.csv"
213,21200001,21300000,100000,100000,1,0,1,0,0,"16.587415933609","COMPLETE","2026-08-16 17:43:25.627855","2026-08-16 17:43:42.221976","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/candidates/chunk_000213.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/validated/chunk_000213.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/paired/chunk_000213.csv"
214,21300001,21400000,100000,100000,0,0,0,0,0,"8.18799090385437","COMPLETE","2026-08-16 17:43:42.768676","2026-08-16 17:43:50.961483","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/candidates/chunk_000214.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/validated/chunk_000214.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/paired/chunk_000214.csv"
215,21400001,21500000,100000,100000,0,1,0,1,0,"15.6214690208435","COMPLETE","2026-08-16 17:43:51.826788","2026-08-16 17:44:07.455472","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/candidates/chunk_000215.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/validated/chunk_000215.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/paired/chunk_000215.csv"
216,21500001,21600000,100000,100000,1,0,1,0,1,"16.4708209037781","COMPLETE","2026-08-16 17:44:08.610002","2026-08-16 17:44:25.088178","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/candidates/chunk_000216.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/validated/chunk_000216.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/paired/chunk_000216.csv"
217,21600001,21700000,100000,100000,0,0,0,0,0,"8.50964999198914","COMPLETE","2026-08-16 17:44:25.82449","2026-08-16 17:44:34.339666","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/candidates/chunk_000217.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/validated/chunk_000217.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/paired/chunk_000217.csv"
218,21700001,21800000,100000,100000,1,1,1,1,2,"19.0346038341522","COMPLETE","2026-08-16 17:44:35.382106","2026-08-16 17:44:54.421937","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/candidates/chunk_000218.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/validated/chunk_000218.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/paired/chunk_000218.csv"
219,21800001,21900000,100000,100000,0,0,0,0,0,"8.861732006073","COMPLETE","2026-08-16 17:44:55.376318","2026-08-16 17:45:04.243841","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/candidates/chunk_000219.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/validated/chunk_000219.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/paired/chunk_000219.csv"
220,21900001,22000000,100000,100000,1,0,2,0,0,"17.3179759979248","COMPLETE","2026-08-16 17:45:05.080134","2026-08-16 17:45:22.40384","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/candidates/chunk_000220.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/validated/chunk_000220.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/paired/chunk_000220.csv"
221,22000001,22100000,100000,100000,1,2,2,2,3,"20.493644952774","COMPLETE","2026-08-16 17:45:23.29846","2026-08-16 17:45:43.797275","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/candidates/chunk_000221.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/validated/chunk_000221.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/paired/chunk_000221.csv"
222,22100001,22200000,100000,100000,2,1,2,2,1,"21.1189680099487","COMPLETE","2026-08-16 17:45:44.706495","2026-08-16 17:46:05.830751","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/candidates/chunk_000222.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/validated/chunk_000222.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/paired/chunk_000222.csv"
223,22200001,22300000,100000,100000,3,0,5,0,1,"20.2111151218414","COMPLETE","2026-08-16 17:46:06.820484","2026-08-16 17:46:27.036943","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/candidates/chunk_000223.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/validated/chunk_000223.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/paired/chunk_000223.csv"
224,22300001,22400000,100000,100000,0,1,0,1,0,"14.8021140098572","COMPLETE","2026-08-16 17:46:27.657631","2026-08-16 17:46:42.464992","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/candidates/chunk_000224.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/validated/chunk_000224.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/paired/chunk_000224.csv"
225,22400001,22500000,100000,100000,0,0,0,0,0,"8.1809720993042","COMPLETE","2026-08-16 17:46:44.21173","2026-08-16 17:46:52.397737","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/candidates/chunk_000225.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/validated/chunk_000225.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/paired/chunk_000225.csv"
226,22500001,22600000,100000,100000,1,1,1,1,0,"18.0905699729919","COMPLETE","2026-08-16 17:46:53.380277","2026-08-16 17:47:11.476873","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/candidates/chunk_000226.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/validated/chunk_000226.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/paired/chunk_000226.csv"
227,22600001,22700000,100000,100000,1,3,2,4,3,"22.2700281143188","COMPLETE","2026-08-16 17:47:12.059635","2026-08-16 17:47:34.335871","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/candidates/chunk_000227.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/validated/chunk_000227.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/paired/chunk_000227.csv"
228,22700001,22800000,100000,100000,1,0,1,0,0,"15.8816800117493","COMPLETE","2026-08-16 17:47:35.259348","2026-08-16 17:47:51.146039","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/candidates/chunk_000228.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/validated/chunk_000228.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/paired/chunk_000228.csv"
229,22800001,22900000,100000,100000,1,1,2,1,0,"18.4284250736237","COMPLETE","2026-08-16 17:47:52.202867","2026-08-16 17:48:10.638323","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/candidates/chunk_000229.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/validated/chunk_000229.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/paired/chunk_000229.csv"
230,22900001,23000000,100000,100000,0,0,0,0,0,"8.44464612007141","COMPLETE","2026-08-16 17:48:11.223923","2026-08-16 17:48:19.67424","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/candidates/chunk_000230.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/validated/chunk_000230.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/paired/chunk_000230.csv"
231,23000001,23100000,100000,100000,0,1,0,1,0,"15.8106970787048","COMPLETE","2026-08-16 17:48:20.651985","2026-08-16 17:48:36.471235","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/candidates/chunk_000231.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/validated/chunk_000231.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/paired/chunk_000231.csv"
232,23100001,23200000,100000,100000,0,0,0,0,0,"8.42031693458557","COMPLETE","2026-08-16 17:48:37.54957","2026-08-16 17:48:45.9753","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/candidates/chunk_000232.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/validated/chunk_000232.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/paired/chunk_000232.csv"
233,23200001,23300000,100000,100000,1,2,1,3,3,"20.6333200931549","COMPLETE","2026-08-16 17:48:46.549479","2026-08-16 17:49:07.188155","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/candidates/chunk_000233.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/validated/chunk_000233.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/paired/chunk_000233.csv"
234,23300001,23400000,100000,100000,1,1,2,1,3,"20.5433640480042","COMPLETE","2026-08-16 17:49:08.05508","2026-08-16 17:49:28.604486","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/candidates/chunk_000234.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/validated/chunk_000234.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/paired/chunk_000234.csv"
235,23400001,23500000,100000,100000,1,0,1,0,1,"14.9841368198395","COMPLETE","2026-08-16 17:49:29.529159","2026-08-16 17:49:44.518521","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/candidates/chunk_000235.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/validated/chunk_000235.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/paired/chunk_000235.csv"
236,23500001,23600000,100000,100000,2,2,2,2,2,"21.5382211208344","COMPLETE","2026-08-16 17:49:45.147596","2026-08-16 17:50:06.696484","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/candidates/chunk_000236.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/validated/chunk_000236.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/paired/chunk_000236.csv"
237,23600001,23700000,100000,100000,2,0,2,0,0,"17.1313951015472","COMPLETE","2026-08-16 17:50:08.599938","2026-08-16 17:50:25.736545","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/candidates/chunk_000237.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/validated/chunk_000237.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/paired/chunk_000237.csv"
238,23700001,23800000,100000,100000,0,0,0,0,0,"8.23499298095703","COMPLETE","2026-08-16 17:50:26.656793","2026-08-16 17:50:34.897202","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/candidates/chunk_000238.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/validated/chunk_000238.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/paired/chunk_000238.csv"
239,23800001,23900000,100000,100000,0,1,0,1,0,"16.5830111503601","COMPLETE","2026-08-16 17:50:35.546851","2026-08-16 17:50:52.135316","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/candidates/chunk_000239.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/validated/chunk_000239.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/paired/chunk_000239.csv"
240,23900001,24000000,100000,100000,1,0,1,0,0,"16.1276068687439","COMPLETE","2026-08-16 17:50:53.145564","2026-08-16 17:51:09.279062","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/candidates/chunk_000240.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/validated/chunk_000240.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/paired/chunk_000240.csv"
241,24000001,24100000,100000,100000,1,0,1,0,0,"15.8351209163666","COMPLETE","2026-08-16 17:51:10.349591","2026-08-16 17:51:26.191328","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/candidates/chunk_000241.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/validated/chunk_000241.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/paired/chunk_000241.csv"
242,24100001,24200000,100000,100000,2,2,2,2,2,"20.8711969852448","COMPLETE","2026-08-16 17:51:26.856003","2026-08-16 17:51:47.732789","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/candidates/chunk_000242.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/validated/chunk_000242.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/paired/chunk_000242.csv"
243,24200001,24300000,100000,100000,0,0,0,0,0,"8.03626298904419","COMPLETE","2026-08-16 17:51:49.499335","2026-08-16 17:51:57.54149","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/candidates/chunk_000243.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/validated/chunk_000243.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/paired/chunk_000243.csv"
244,24300001,24400000,100000,100000,0,0,0,0,0,"8.53341484069824","COMPLETE","2026-08-16 17:51:58.612826","2026-08-16 17:52:07.152633","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/candidates/chunk_000244.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/validated/chunk_000244.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/paired/chunk_000244.csv"
245,24400001,24500000,100000,100000,0,1,0,1,0,"14.9002480506897","COMPLETE","2026-08-16 17:52:07.995314","2026-08-16 17:52:22.904756","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/candidates/chunk_000245.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/validated/chunk_000245.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/paired/chunk_000245.csv"
246,24500001,24600000,100000,100000,1,1,1,1,0,"16.5429918766022","COMPLETE","2026-08-16 17:52:24.509246","2026-08-16 17:52:41.058502","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/candidates/chunk_000246.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/validated/chunk_000246.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/paired/chunk_000246.csv"
247,24600001,24700000,100000,100000,4,2,5,2,2,"25.0359859466553","COMPLETE","2026-08-16 17:52:42.19315","2026-08-16 17:53:07.236173","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/candidates/chunk_000247.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/validated/chunk_000247.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/paired/chunk_000247.csv"
248,24700001,24800000,100000,100000,0,2,0,2,0,"16.5352602005005","COMPLETE","2026-08-16 17:53:08.296203","2026-08-16 17:53:24.837509","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/candidates/chunk_000248.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/validated/chunk_000248.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/paired/chunk_000248.csv"
249,24800001,24900000,100000,100000,0,0,0,0,0,"8.34157490730286","COMPLETE","2026-08-16 17:53:25.511496","2026-08-16 17:53:33.85976","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/candidates/chunk_000249.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/validated/chunk_000249.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/paired/chunk_000249.csv"
250,24900001,25000000,100000,100000,0,0,0,0,0,"7.97043800354004","COMPLETE","2026-08-16 17:53:34.818426","2026-08-16 17:53:42.794602","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/candidates/chunk_000250.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/validated/chunk_000250.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/paired/chunk_000250.csv"
251,25000001,25100000,100000,100000,2,0,4,0,1,"18.5900568962097","COMPLETE","2026-08-16 17:53:43.972872","2026-08-16 17:54:02.568928","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/candidates/chunk_000251.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/validated/chunk_000251.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/paired/chunk_000251.csv"
252,25100001,25200000,100000,100000,0,1,0,2,0,"16.6403779983521","COMPLETE","2026-08-16 17:54:03.192384","2026-08-16 17:54:19.838443","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/candidates/chunk_000252.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/validated/chunk_000252.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/paired/chunk_000252.csv"
253,25200001,25300000,100000,100000,0,0,0,0,0,"8.00160598754883","COMPLETE","2026-08-16 17:54:20.742894","2026-08-16 17:54:28.751711","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/candidates/chunk_000253.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/validated/chunk_000253.csv","F:/PROJECTS/IVMT1_Gene_Validation_R/raw_read_analysis/reports/tac102_4B3p_fast/full_v1/paired/chunk_000253.csv"
